,CellID,ClusterID,ClusterName,Region,Total_molecules,Valid,X,Y,_tSNE_1,_tSNE_2,size_pix,size_um2
1823,561,4,pyramidal L4,Layer 4,175,1,17181.473095209592,32179.311482092813,38.285179138183594,-48.595890045166016,39750.0,167.94375000000002
1824,1934,4,pyramidal L4,Layer 4,159,1,16889.79940927255,32123.585865176836,39.564964294433594,-58.636043548583984,44132.0,186.45770000000002
1825,4850,4,pyramidal L4,Layer 4,225,1,5273.030487754899,39599.9338229173,36.44704818725586,-57.812782287597656,52435.0,221.537875
1826,1788,4,pyramidal L4,Layer 4,170,1,14873.341726967063,34717.26442567076,33.70010757446289,-59.6799201965332,31150.0,131.60875000000001
1827,2049,4,pyramidal L4,Layer 4,226,1,14368.941397374449,34733.25448007209,38.9631462097168,-55.977088928222656,35827.0,151.369075
1828,4894,4,pyramidal L4,Layer 4,157,1,8881.424264401021,37495.72504669705,37.58871078491211,-34.76645278930664,36525.0,154.31812500000004
1829,2002,4,pyramidal L4,Layer 4,167,1,15398.006576806578,33521.38328117807,37.67893600463867,-61.17881393432617,32041.0,135.373225
1830,3778,4,pyramidal L4,Layer 4,172,1,12837.702987702321,32798.95661178684,11.61868667602539,-16.789369583129883,29790.0,125.86274999999998
1831,6028,4,pyramidal L4,Layer 4,58,1,1076.4634724537827,41942.530801800815,44.70747756958008,-45.27953338623047,6273.0,26.503425
1832,573,4,pyramidal L4,Layer 4,244,1,16783.76933749766,34536.6139694212,25.940166473388672,-38.54734420776367,30164.0,127.4429
1833,4974,4,pyramidal L4,Layer 4,214,1,7118.127662121638,37917.92543616376,26.062923431396484,-33.90572738647461,38154.0,161.20065
1834,4848,4,pyramidal L4,Layer 4,141,1,5361.667844124844,40225.138704698016,22.883113861083984,-33.31177520751953,26817.0,113.30182500000001
1835,5873,4,pyramidal L4,Layer 4,87,1,4147.340793215561,39256.86844699621,37.40989685058594,-43.611549377441406,12668.0,53.5223
1836,6037,4,pyramidal L4,Layer 4,103,1,842.0371220142442,40405.98358142115,29.29534912109375,-29.37169647216797,18279.0,77.228775
1837,430,4,pyramidal L4,Layer 4,432,1,19659.855891062412,34079.958299510625,30.990446090698242,-61.432098388671875,52342.0,221.14495
1838,425,4,pyramidal L4,Layer 4,213,1,19750.111171472327,32023.862151675337,30.254331588745117,-42.40006637573242,23709.0,100.170525
1839,686,4,pyramidal L4,Layer 4,96,1,17944.264996216407,30811.910452928,43.780029296875,-53.64881134033203,18148.0,76.67530000000002
1840,2031,4,pyramidal L4,Layer 4,138,1,14833.836878312679,33915.76077730913,29.124736785888672,-37.5453987121582,23859.0,100.80427499999999
1841,135,4,pyramidal L4,Layer 4,286,1,20924.690106829086,32116.92609818947,32.43873977661133,-64.06843566894531,30518.0,128.93855000000005
1842,570,4,pyramidal L4,Layer 4,159,1,16889.79940927255,32123.585865176836,39.564964294433594,-58.636043548583984,44132.0,186.45770000000002
1843,594,4,pyramidal L4,Layer 4,121,1,20419.34532763921,29319.263522660178,27.54836654663086,-28.518110275268555,13527.0,57.151574999999994
1844,5874,4,pyramidal L4,Layer 4,236,1,4150.251452201959,40793.40198874107,33.27169418334961,-58.596561431884766,32240.0,136.21400000000003
1845,1898,4,pyramidal L4,Layer 4,114,1,12793.300443776776,35666.26009517472,36.385074615478516,-47.39893341064453,20124.0,85.02390000000001
1846,5866,4,pyramidal L4,Layer 4,149,1,4341.409820214292,39432.47499792056,36.465492248535156,-51.36863708496094,30100.0,127.17250000000001
1847,5869,4,pyramidal L4,Layer 4,239,1,4273.74880296642,39876.291202274246,37.72261047363281,-40.148990631103516,52106.0,220.14785000000003
1848,5939,4,pyramidal L4,Layer 4,75,1,2784.8518718538035,39966.06238840969,38.86308670043945,-51.61935806274414,14370.0,60.71325
1849,1951,4,pyramidal L4,Layer 4,143,1,16440.995112533783,31410.29019320481,41.5149040222168,-55.08196258544922,21719.0,91.76277500000003
1850,3585,4,pyramidal L4,Layer 4,67,1,12502.201199122534,35308.517105037274,27.29671287536621,-53.90149688720703,12456.0,52.6266
1851,3717,4,pyramidal L4,Layer 4,174,1,9606.776060630003,37998.548468273344,26.860240936279297,-43.58623504638672,28987.0,122.47007500000002
1852,547,4,pyramidal L4,Layer 4,271,1,17285.939546750065,32779.12271115082,22.021533966064453,-28.1043758392334,28235.0,119.292875
1853,2085,4,pyramidal L4,Layer 4,71,1,13577.648546706992,33441.75923265294,36.15625,-40.03533172607422,15714.0,66.39165000000001
1854,3705,4,pyramidal L4,Layer 4,164,1,9843.007708389316,36669.81219274136,33.990692138671875,-52.1933708190918,35605.0,150.431125
1855,1874,4,pyramidal L4,Layer 4,129,1,13300.029051726493,36000.4761241964,42.3128776550293,-63.470924377441406,26802.0,113.23844999999999
1856,2004,4,pyramidal L4,Layer 4,116,1,15371.959693451468,31952.269403144313,13.508974075317383,-17.538618087768555,11863.0,50.121174999999994
1857,1975,4,pyramidal L4,Layer 4,138,1,15953.196339224996,32442.798010102175,27.997787475585938,-36.29589080810547,20124.0,85.02390000000001
1858,1944,4,pyramidal L4,Layer 4,148,1,16637.454583114137,31775.35367232645,38.9836540222168,-60.4586296081543,27967.0,118.16057500000002
1859,3663,4,pyramidal L4,Layer 4,106,1,10714.576692040997,36261.27180104126,28.220218658447266,-50.06578826904297,17340.0,73.26150000000003
1860,3637,4,pyramidal L4,Layer 4,134,1,11393.327675616049,36749.45132520722,16.89094352722168,-44.972320556640625,28374.0,119.88015000000003
1861,5863,4,pyramidal L4,Layer 4,178,1,4425.76749127682,40160.45284243162,35.39628601074219,-54.187904357910156,40181.0,169.764725
1862,579,4,pyramidal L4,Layer 4,199,1,16683.913116112097,32811.54561341168,43.139556884765625,-42.85601806640625,24065.0,101.67462499999998
1863,473,4,pyramidal L4,Layer 4,117,1,18740.812224855552,32981.2356456314,22.941091537475586,-27.664180755615234,9863.0,41.67117500000001
1864,512,4,pyramidal L4,Layer 4,173,1,17929.521679432783,31280.86730486489,32.886451721191406,-54.27382278442383,22919.0,96.83277499999997
1865,1789,4,pyramidal L4,Layer 4,127,1,14888.726553878247,35076.6715048772,29.285091400146484,-55.83005142211914,14843.0,62.71167500000001
1866,5766,4,pyramidal L4,Layer 2-3 medial,217,1,1825.6247500204445,43119.99458142179,7.965934753417969,-40.381256103515625,32038.0,135.36055
1867,508,4,pyramidal L4,Layer 4,307,1,17960.195638348807,31930.501881466636,38.04813766479492,-56.961246490478516,42257.0,178.53582500000005
1868,3767,4,pyramidal L4,Layer 4,130,1,13064.033570777123,34043.48334408402,43.028114318847656,-59.613651275634766,24098.0,101.81405000000001
1869,2079,4,pyramidal L4,Layer 4,114,1,13635.2944559879,33166.39086568898,33.80645751953125,-33.00181579589844,31670.0,133.80575000000002
1870,4706,4,pyramidal L4,Layer 4,198,1,8671.207412148438,39347.79079496312,17.131900787353516,-22.462526321411133,29272.0,123.67420000000001
1871,636,4,pyramidal L4,Layer 4,173,1,19276.045640150965,30325.64387401731,28.720943450927734,-25.7399959564209,20456.0,86.42660000000002
1872,5862,4,pyramidal L4,Layer 4,174,1,4457.5902221683355,39049.619870963936,34.4366340637207,-39.40992736816406,31270.0,132.11575000000002
1873,2111,4,pyramidal L4,Layer 4,50,1,12923.477730821167,34471.62675660415,29.70919418334961,-26.816410064697266,7230.0,30.546749999999996
1874,519,4,pyramidal L4,Layer 4,222,1,17764.73486175916,32360.46163157248,34.60993957519531,-56.41254806518555,31968.0,135.0648
1875,1917,4,pyramidal L4,Layer 4,110,1,17238.92248920128,31674.633387932907,-54.38262176513672,-8.18051815032959,16903.0,71.415175
1876,830,4,pyramidal L4,Layer 6,165,1,16843.37348938448,26113.132118822403,17.521240234375,-34.85261917114258,40145.0,169.612625
1877,533,4,pyramidal L4,Layer 4,142,1,17567.837846905553,32161.574265844327,32.675018310546875,-45.371185302734375,30878.0,130.45955
1878,2032,4,pyramidal L4,Layer 4,100,1,14817.093891029144,32811.196819171106,29.669410705566406,-38.35903549194336,16129.0,68.14502500000002
1879,3775,4,pyramidal L4,Layer 4,140,1,12918.136643148333,34114.39071365139,40.03804016113281,-53.831443786621094,26599.0,112.380775
1880,376,4,pyramidal L4,Layer 4,352,1,20579.257849956717,33241.69818493619,31.81533432006836,-24.967302322387695,45066.0,190.40385000000003
1881,575,4,pyramidal L4,Layer 4,254,1,16709.805719042997,32238.93700438814,37.80743408203125,-61.96485900878906,44087.0,186.267575
1882,3681,4,pyramidal L4,Layer 4,297,1,10266.465197465925,37412.44679577778,26.152896881103516,-27.9885311126709,25151.0,106.26297500000001
1883,1922,4,pyramidal L4,Layer 4,162,1,17201.686808743783,33350.61825960864,36.829681396484375,-52.14501953125,23313.0,98.49742500000002
1884,652,4,pyramidal L4,Layer 4,206,1,18865.556104421205,31072.691309041547,36.017906188964844,-62.52259063720703,31482.0,133.01145
1885,6002,4,pyramidal L4,Layer 4,93,1,1598.9994443155301,40686.53784017684,23.920452117919922,-47.11432647705078,28682.0,121.18145000000003
1886,1873,4,pyramidal L4,Layer 4,136,1,13369.331021713704,35586.77241264988,24.18524742126465,-47.0705451965332,20856.0,88.11659999999998
1887,4730,4,pyramidal L4,Layer 2-3 medial,339,1,7945.933505044552,40406.48288168269,34.85205841064453,-35.506778717041016,23785.0,100.491625
1888,4970,4,pyramidal L4,Layer 4,44,1,7208.867758384968,38381.91137527931,30.22603988647461,-48.81349182128906,7566.0,31.96635
1889,3711,4,pyramidal L4,Layer 4,86,1,9692.233099152792,37250.40023071933,23.86450958251953,-49.30086898803711,26853.0,113.45392500000001
1890,467,4,pyramidal L4,Layer 4,78,1,18848.72657201635,33059.93676279576,39.445556640625,-46.067359924316406,11080.0,46.812999999999995
1891,464,4,pyramidal L4,Layer 4,174,1,18932.27593366227,32035.379020203934,39.340274810791016,-55.20185470581055,37608.0,158.89379999999997
1892,2086,4,pyramidal L4,Layer 4,163,1,13530.925225035726,32305.95940254037,32.962860107421875,-41.33424377441406,44424.0,187.69140000000002
1893,4841,4,pyramidal L4,Layer 4,87,1,5520.616825677302,39589.138219868524,18.449316024780273,-42.964744567871094,11360.0,47.996
1894,540,4,pyramidal L4,Layer 4,350,1,17468.312206408675,32589.18556568809,47.10297775268555,-51.17251968383789,35745.0,151.022625
1895,557,4,pyramidal L4,Layer 4,162,1,17201.686808743783,33350.61825960864,36.829620361328125,-52.14495849609375,23313.0,98.49742500000002
1896,6035,4,pyramidal L4,Layer 4,183,1,950.492523096731,41312.87245360839,34.280059814453125,-51.35224914550781,37263.0,157.436175
1897,381,4,pyramidal L4,Layer 4,281,1,20417.75811980343,31885.217534177944,31.888320922851562,-58.14284133911133,28991.0,122.48697500000002
1898,677,4,pyramidal L4,Layer 4,153,1,18186.22657123058,30212.65922412647,31.033430099487305,-36.88661575317383,26188.0,110.6443
1899,1761,4,pyramidal L4,Layer 4,359,1,15403.488730888028,34844.38138817974,37.31233215332031,-63.303367614746094,33264.0,140.54039999999998
1900,68,4,pyramidal L4,Layer 4,398,1,22528.677580431107,31615.906088942687,30.961103439331055,-58.42115020751953,61223.0,258.667175
1901,3746,4,pyramidal L4,Layer 4,157,1,8881.424264401021,37495.72504669705,37.58871078491211,-34.76645278930664,36525.0,154.31812500000004
1902,654,4,pyramidal L4,Layer 4,132,1,18837.27678441049,30315.01867588249,23.10381507873535,-28.6904354095459,16005.0,67.621125
1903,1994,4,pyramidal L4,Layer 4,183,1,15541.902204601709,32273.61482346075,47.41559982299805,-49.272674560546875,34270.0,144.79075
1904,147,4,pyramidal L4,Layer 4,106,1,20925.4630826216,31206.645754126483,47.847564697265625,-50.043052673339844,16104.0,68.0394
1905,3592,4,pyramidal L4,Layer 4,106,1,12342.07912816487,36320.41830454106,23.401775360107422,-40.62557601928711,19213.0,81.17492500000002
1906,587,4,pyramidal L4,Layer 4,204,1,20625.51395656633,31078.212940019755,29.999658584594727,-41.00693130493164,34554.0,145.99065000000002
1907,5889,4,pyramidal L4,Layer 4,126,1,3854.7763908945963,41893.5430081994,23.275815963745117,-51.94438552856445,15522.0,65.58045000000001
1908,4879,4,pyramidal L4,Layer 4,75,1,9335.711943435786,36746.173967648545,31.096872329711914,-32.61129379272461,17609.0,74.398025
1909,3777,4,pyramidal L4,Layer 4,121,1,12839.836853288549,34229.08365261849,14.361479759216309,-41.36909866333008,17089.0,72.201025
1910,7085,4,pyramidal L4,Layer 4,79,1,158.5606784443553,42262.24010542604,31.158721923828125,-45.22877502441406,31505.0,133.108625
1911,3718,4,pyramidal L4,Layer 4,77,1,9580.306875394721,36767.833558866456,33.16059112548828,-45.25046157836914,18347.0,77.51607499999999
1912,2199,4,pyramidal L4,Layer 5,180,1,15293.81735365006,29561.34024061724,32.79423141479492,-38.505714416503906,54273.0,229.30342500000003
1913,494,4,pyramidal L4,Layer 4,141,1,18233.45118652042,33419.18180909363,28.712156295776367,-46.02268981933594,25323.0,106.98967499999999
1914,3732,4,pyramidal L4,Layer 4,91,1,9277.688765757957,37875.97570557335,33.358665466308594,-28.99560546875,16614.0,70.19415
1915,4797,4,pyramidal L4,Layer 4,89,1,6492.616447369925,38743.27222731145,14.576979637145996,-20.765287399291992,12602.0,53.24345
1916,785,4,pyramidal L4,Layer 4,51,1,18021.191817468887,26491.012920119872,-14.656917572021484,20.650514602661133,12440.0,52.559000000000005
1917,4918,4,pyramidal L4,Layer 4,185,1,8499.174267564285,38061.022774876765,30.972301483154297,-49.78533172607422,29659.0,125.30927500000001
1918,3542,4,pyramidal L4,Layer 4,128,1,13299.8613664338,36000.448247035354,42.31272506713867,-63.47239303588867,26755.0,113.03987499999998
1919,2037,4,pyramidal L4,Layer 4,126,1,14703.55835610247,32535.910027787646,29.322998046875,-36.11758041381836,28782.0,121.60395000000003
1920,5914,4,pyramidal L4,Layer 4,243,1,3292.705167602977,39914.16741840362,27.84040069580078,-54.333621978759766,35550.0,150.19875000000005
1921,1894,4,pyramidal L4,Layer 4,211,1,12796.017476084904,35864.77631788658,19.47707748413086,-29.9739933013916,31804.0,134.3719
1922,5953,4,pyramidal L4,Layer 4,170,1,2479.649055942784,39434.22203498215,27.928401947021484,-46.08206558227539,25807.0,109.03457499999999
1923,2035,4,pyramidal L4,Layer 4,148,1,14739.478646619149,32955.59766542174,35.89798355102539,-50.06761169433594,27013.0,114.12992500000003
1924,273,4,pyramidal L4,Layer 3-4,288,1,18487.428211428527,34771.39150179555,17.069616317749023,-26.840646743774414,38558.0,162.90755000000001
1925,5858,4,pyramidal L4,Layer 4,216,1,4519.817888203823,39391.08429947483,31.002212524414062,-50.043174743652344,30668.0,129.57230000000004
1926,504,4,pyramidal L4,Layer 4,401,1,18022.78806996312,33762.86324308355,34.01345443725586,-63.67566680908203,47713.0,201.587425
1927,7070,4,pyramidal L4,Layer 4,177,1,483.02369800874294,40534.15096321488,19.723798751831055,-38.40874099731445,28270.0,119.44075000000001
1928,5930,4,pyramidal L4,Layer 4,146,1,2996.887694959045,40656.56304936152,19.424951553344727,-21.214115142822266,19083.0,80.62567499999999
1929,1959,4,pyramidal L4,Layer 4,230,1,16398.929085264797,32712.155326669967,34.75773620605469,-59.426612854003906,29013.0,122.579925
1930,1935,4,pyramidal L4,Layer 4,130,1,16830.39975363867,32887.09007737694,34.3402099609375,-19.052095413208008,12735.0,53.805375000000005
1931,447,4,pyramidal L4,Layer 4,232,1,19348.74307580998,32625.173119792933,35.13407897949219,-61.67194747924805,31051.0,131.19047500000002
1932,3613,4,pyramidal L4,Layer 3-4,263,1,11846.656712908014,37205.487242489995,11.966130256652832,-28.62581443786621,40827.0,172.494075
1933,4872,4,pyramidal L4,Layer 4,61,1,4677.509011911556,40177.0972627537,22.022579193115234,-43.004642486572266,9354.0,39.52065
1934,3791,4,pyramidal L4,Layer 4,111,1,12612.963099978037,34999.238642651704,20.45709228515625,-24.231130599975586,10082.0,42.59645
1935,448,4,pyramidal L4,Layer 4,174,1,19291.32414421539,32361.106224800937,39.100425720214844,-56.72599411010742,31791.0,134.316975
1936,1733,4,pyramidal L4,Layer 4,244,1,15973.29641769389,35171.02264401291,32.07638931274414,-51.67164611816406,40494.0,171.08715000000004
1937,5955,4,pyramidal L4,Layer 4,146,1,2443.9532878393766,40114.32864786698,21.257646560668945,-38.78448486328125,19171.0,80.99747500000002
1938,5974,4,pyramidal L4,Layer 4,159,1,2225.8574459384618,41853.42171128635,22.761249542236328,-48.743221282958984,25031.0,105.75597500000002
1939,484,4,pyramidal L4,Layer 4,108,1,18433.73243558581,31465.304138578187,41.14021301269531,-48.074195861816406,14597.0,61.672325000000015
1940,6072,4,pyramidal L4,Layer 4,143,1,4661.836606660079,38983.34945671191,28.707172393798828,-49.781917572021484,21539.0,91.00227500000003
1941,2205,4,pyramidal L4,Layer 5,270,1,15138.039414174444,28942.082194800158,-77.44818878173828,-8.664758682250977,55185.0,233.156625
1942,1957,4,pyramidal L4,Layer 4,190,1,16308.93043612189,33661.00495105588,33.353965759277344,-42.98737716674805,31016.0,131.04260000000002
1943,500,4,pyramidal L4,Layer 4,97,1,18127.756244399847,34162.49856921159,28.442283630371094,-25.638154983520508,8696.0,36.74060000000001
1944,2127,4,pyramidal L4,Layer 4,233,1,17299.26663887707,29702.330237886526,35.02574920654297,-36.11335754394531,51028.0,215.59330000000003
1945,2042,4,pyramidal L4,Layer 4,129,1,14615.903778946074,33527.52715257538,24.937673568725586,-27.911436080932617,15460.0,65.3185
1946,1799,4,pyramidal L4,Layer 4,104,1,14641.845149849098,35334.82403639763,25.29273796081543,-32.028968811035156,8597.0,36.322325
1947,757,4,pyramidal L4,Layer 6,45,1,18710.66001939957,24721.175864588142,43.96352767944336,-48.76039123535156,18571.0,78.462475
1948,5984,4,pyramidal L4,Layer 4,158,1,2008.0777626057388,40358.01395081981,23.0444278717041,-37.22924041748047,29917.0,126.399325
1949,4887,4,pyramidal L4,Layer 4,116,1,9039.4170156825,37552.0358702155,34.84047317504883,-44.03324508666992,16042.0,67.77745000000002
1950,5952,4,pyramidal L4,Layer 4,138,1,2472.4377817710083,39835.129500768206,22.032976150512695,-47.791778564453125,19600.0,82.80999999999999
1951,3789,4,pyramidal L4,Layer 4,144,1,12586.703153881997,33387.22951477065,15.132355690002441,-25.635826110839844,31066.0,131.25385000000003
1952,2059,4,pyramidal L4,Layer 4,199,1,14158.315090840648,34965.525692829084,35.87834930419922,-35.7712287902832,21861.0,92.362725
1953,624,4,pyramidal L4,Layer 4,203,1,19670.160483062704,30219.14349502407,45.76325988769531,-50.78205871582031,30997.0,130.96232500000002
1954,4993,4,pyramidal L4,Layer 4,157,1,6673.0292252682375,38535.09046341065,23.36079978942871,-44.49725341796875,28440.0,120.15900000000003
1955,4840,4,pyramidal L4,Layer 4,123,1,5548.7801741035655,39702.161971317364,31.910964965820312,-52.5030403137207,20366.0,86.04635000000002
1956,4846,4,pyramidal L4,Layer 4,126,1,5379.8951055586185,38983.25903637057,34.836387634277344,-48.9666862487793,25207.0,106.49957500000004
